,Web ID,Region of Incident,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Migration Route,UNSD Geographical Grouping,Source Quality,Latitude,Longitude
115,48350,Mediterranean,18-Jan-19,2019,Jan,,117.0,117,3.0,10.0,,2.0,Presumed drowning,"50 miles off the coast of Garabuli, Libya",IOM Italy,Central Mediterranean,Uncategorized,4,34.177488404634, 14.107902221177
116,48353,Mediterranean,18-Jan-19,2019,Jan,1.0,,1,53.0,,1.0,,Presumed drowning,"Off the coast of Farmakonisi, Greece","Alarm Phone, IOM Greece",Eastern Mediterranean,Uncategorized,4,37.283283323213, 27.104012036372
117,48349,Mediterranean,17-Jan-19,2019,Jan,,53.0,53,1.0,,,,Presumed drowning,"Unspecified location in the Alboran Sea, between Morocco and Spain","Caminando Fronteras, Alarm Phone",Western Mediterranean,Uncategorized,4,35.683709040408, -3.185250605342
118,51553,US-Mexico Border,17-Jan-19,2019,Jan,1.0,,1,,,,,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,,Northern America,5,32.481200700000, -111.667840700000
119,51554,US-Mexico Border,17-Jan-19,2019,Jan,1.0,,1,,,1.0,,Dehydration,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,,Northern America,5,31.746892100000, -111.945738600000
120,48351,US-Mexico Border,16-Jan-19,2019,Jan,,1.0,1,,,1.0,,Presumed drowning,"Río Bravo, near El Chalán, Gustavo Díaz Ordaz, Tamaulipas, Mexico",El Mañana,,Central America,1,26.258109878807, -98.596733869797
121,48352,US-Mexico Border,16-Jan-19,2019,Jan,1.0,,1,,,1.0,,Drowning,"Río Bravo, near Rancho Las Trancas, Jiménez, Coahuila, Mexico","Zócalo, Vanguardia",,Central America,3,29.063937500000, -100.663562500000
122,48346,Mediterranean,15-Jan-19,2019,Jan,1.0,,1,,,1.0,,Hit by truck,"Port of Melilla, Spain","El Faro de Melilla, COPE",Western Mediterranean,Uncategorized,3,35.289594291265, -2.933496506173
123,48347,Central America,15-Jan-19,2019,Jan,1.0,,1,,,1.0,,Murdered,"Body found in Colonia Ignacio Zaragoza, near Port of Veracruz, Mexico","Al Calor Político, Noreste",,Central America,3,19.178049100000, -96.128842600000
124,48348,US-Mexico Border,15-Jan-19,2019,Jan,,2.0,2,,,,,Presumed drowning,"Río Bravo, near El Patinadero, Parque Viveros, Nuevo Laredo, Tamaulipas, Mexico",Debate,,Central America,1,27.478392338088, -99.479276945846
125,51523,Middle East,15-Jan-19,2019,Jan,3.0,,3,,,3.0,,Presumed drowning,"Evros/Meriç river, between İpsala and Meriç, Edirne, Greece-Turkey border","CNN Türk, Hurriyet",,Western Asia,3,40.942167951616, 26.352665973258
126,51552,US-Mexico Border,15-Jan-19,2019,Jan,1.0,,1,,,,,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,,Northern America,5,32.057499000000, -111.666072500000
127,48343,Mediterranean,14-Jan-19,2019,Jan,10.0,,10,,,,,Presumed drowning,"Bodies recovered off the shore of Sirte, Libya","IOM Libya, Libyan Red Crescent",Central Mediterranean,Uncategorized,4,31.210755489725, 16.588350626388
128,48344,Mediterranean,14-Jan-19,2019,Jan,1.0,,1,40.0,1.0,,1.0,Unknown,"5 miles from Kusadasi, Kuşadası/Aydın Province, Turkey ",Turkish Coast Guard,Eastern Mediterranean,Uncategorized,5,37.857359600378, 27.167936354123
129,48345,US-Mexico Border,14-Jan-19,2019,Jan,1.0,,1,,,1.0,,Murdered,"Rancho El Caporal, Piedras Negras, Coahuila, Mexico","La Neta Noticias, Zócalo",,Central America,3,28.730727706150, -100.563445215960
130,48311,Central America,13-Jan-19,2019,Jan,1.0,,1,,,1.0,,Hit by train,"Hospital in Saltillo, Coahuila, Mexico (after being hit by train)","Debate, La Tribuna",,Central America,3,25.438323400000, -100.973678000000
131,48312,Mediterranean,13-Jan-19,2019,Jan,5.0,,5,,,,,Presumed drowning,"Bodies recovered off the shore of Sirte, Libya","IOM Libya, Xinhua",Central Mediterranean,Uncategorized,3,31.220020736471, 16.567751261154
132,48310,Central America,12-Jan-19,2019,Jan,1.0,,1,100.0,,1.0,,Vehicle Accident,"KM 103 Federal Highway La Tinaja-Cosoleacaque, near Cosamaloapan, Veracruz, Mexico","La Imagen del Golfo, E-Consulta Veracruz",,Central America,3,18.329901676413, -95.812964294797
133,48308,Mediterranean,11-Jan-19,2019,Jan,1.0,,1,6.0,1.0,,,Presumed drowning,"Off the coast of Beni Ensar, Nador province, Morocco","Association Marocaine des Droits Humains - Section Nador, Ariffino",Western Mediterranean,Uncategorized,4,35.261606842877, -2.901902411860
134,48309,Europe,11-Jan-19,2019,Jan,1.0,,1,,,1.0,,Hit by vehicle,"Highway 515 near Blainville-sur-Orne, between Caen and Ouistreham, Normandie, France","Tendance Ouest, Ouest France",,Western Europe,3,49.232567558821, -0.290652339042
135,48342,Mediterranean,7-Jan-19,2019,Jan,2.0,,2,,,,,Presumed drowning,"Bodies recovered off the shore of Sirte, Libya","IOM Libya, Libyan Red Crescent",Central Mediterranean,Uncategorized,4,31.224587793151, 16.529299112716
136,48116,US-Mexico Border,6-Jan-19,2019,Jan,1.0,,1,,,,,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,Northern America,5,32.057499000000, -111.666072500000
137,48307,Mediterranean,5-Jan-19,2019,Jan,1.0,,1,,,1.0,,Presumed drowning,"Body recovered on beach near Cabo de Sabinar, Almerimar, El Éjido, Almería, Spain",eldiario.es,Western Mediterranean,Uncategorized,1,36.685755388762, -2.777835705707
138,48075,Mediterranean,4-Jan-19,2019,Jan,1.0,,1,,,1.0,,Presumed drowning,"Body recovered on Playa de Calahonda, Mijas, Málaga, Spain","La Vanguardia, Diaro Sur",Western Mediterranean,Uncategorized,3,36.485367400000, -4.738263000000
139,48117,South America,4-Jan-19,2019,Jan,1.0,,1,,,,,Dehydration,"Timbío, Cauca, Colombia",Periodico Virtual,,South America,3,2.352686000000, -76.683352000000
140,48071,Mediterranean,2-Jan-19,2019,Jan,1.0,,1,67.0,,,,Presumed drowning,"Unspecified location in the Alboran Sea, between Spain and Morocco",Caminando Fronteras,Western Mediterranean,Uncategorized,4,35.886028764776, -3.811126192952
141,48072,Mediterranean,2-Jan-19,2019,Jan,1.0,,1,,,1.0,,Presumed drowning,"Body recovered 12 miles southeast of Cape Trafalgar, off the coast of Barbate, Cádiz, Spain","Europa Press, Canal Sur",Western Mediterranean,Uncategorized,3,36.184741288501, -5.915458663672
142,48073,Mediterranean,2-Jan-19,2019,Jan,6.0,,6,,,,,Presumed drowning,"Bodies recovered on the shores of Al-Sawawa, Sirte, Libya","IOM Libya, Libyan Red Crescent",Central Mediterranean,Uncategorized,4,31.208814747402, 16.594403365833
143,48115,US-Mexico Border,31-Dec-18,2018,Dec,1.0,,1,,,,,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,Northern America,5,32.276924900000, -112.859884600000
144,48089,Caribbean,30-Dec-18,2018,Dec,2.0,,2,9.0,1.0,1.0,1.0,Presumed drowning,"46 miles east of the Jupiter Inlet, Florida, USA","US Coast Guard, CBS ",,Caribbean,5,26.830437500000, -79.525312500000
145,48090,Sub-Saharan Africa,30-Dec-18,2018,Dec,14.0,,14,12.0,,,,Suffocation,"Inside vehicle on Tanzania-Zambia highway, near Morogoro, Mindu, Tanzania","Xinhua, African Daily Voice, Mwananchi",,Eastern Africa,3,-6.840928719012, 37.626193558523
146,48087,Mediterranean,28-Dec-18,2018,Dec,,7.0,7,1.0,,,,Presumed drowning,"15 miles northeast of Cape Greco, Cyprus (boat departed from Tripoli, Lebanon)","Alarm Phone, Cyprus Mail",Eastern Mediterranean,Uncategorized,4,34.869024451220, 34.492835772639
147,48088,US-Mexico Border,28-Dec-18,2018,Dec,1.0,,1,,,1.0,,Drowning,"Off the coast of Imperial Beach, San Diego County, California, USA","Uniradio Informa, Frontera",Central America to US,Northern America,3,32.541882023698, -117.133734140230
148,48322,US-Mexico Border,27-Dec-18,2018,Dec,1.0,,1,,,1.0,,Unknown,"Ranch east of the Falfurrias US Border Patrol Checkpoint, Brooks County, Texas, USA (80 miles north of border with Mexico)",Breitbart News,,Northern America,1,27.028916988435, -98.070345308930
149,48085,Europe,25-Dec-18,2018,Dec,1.0,,1,,,1.0,,Vehicle Accident,"Between Via Flaminia and Via Conca, Ancona, Marche, Italy","Corriere della Sera, Il Manifesto",,Southern Europe,3,43.609902506139, 13.456590016544
150,48086,US-Mexico Border,25-Dec-18,2018,Dec,1.0,,1,,,1.0,,Hypothermia,"Ranch near Hopedale, Maverick County, Texas, USA","Zócalo, K911 Noticias",Central America to US,Northern America,1,28.759006919815, -100.519348400100
151,48084,Mediterranean,24-Dec-18,2018,Dec,4.0,,4,56.0,,,,Presumed drowning,Unspecified location off the coast of Morocco,Caminando Fronteras,Western Mediterranean,Uncategorized,4,35.481680686032, -3.342110714760
152,48082,Mediterranean,23-Dec-18,2018,Dec,,2.0,2,69.0,,,2.0,Unknown,"Unspecified location in the Alboran Sea, bodies thrown overboard","Cruz Roja Española, Caminando Fronteras",Western Mediterranean,Uncategorized,4,36.175539175051, -3.432980466971
153,48083,Mediterranean,23-Dec-18,2018,Dec,,12.0,12,,1.0,11.0,,Presumed drowning,"Unspecified location in the Gibraltar Strait, boat departed from Cap Spartel, Tangiers, Morocco",Alarm Phone,Western Mediterranean,Uncategorized,4,35.940386653024, -5.940460712849
154,48341,Middle East,23-Dec-18,2018,Dec,1.0,,1,,,1.0,,Shot,"Syria-Turkey border, Idlib Governorate, Syria",Syrian Observatory for Human Rights,,Western Asia,4,35.963071341506, 36.294640216232
155,48081,Mediterranean,21-Dec-18,2018,Dec,1.0,,1,,,1.0,,Presumed drowning,"Body recovered in Calamacarro, near Benzú, Ceuta, Spain",Ceuta al día,Western Mediterranean,Uncategorized,1,35.914961693807, -5.380634704776
156,48340,Middle East,21-Dec-18,2018,Dec,1.0,,1,,,1.0,,Shot,"Syria-Turkey border, Idlib Governorate, Syria",Syrian Observatory for Human Rights,,Western Asia,4,36.010976380608, 36.291893634201
157,48070,Mediterranean,20-Dec-18,2018,Dec,12.0,12.0,24,31.0,2.0,10.0,,Drowning,"Unspecified location in the Alboran Sea. Survivors and recovered bodies disembarked in Almeria, Spain","Red Cross Almeria, El Pais",Western Mediterranean,Uncategorized,4,36.385858171134, -2.625576919231
158,48078,US-Mexico Border,20-Dec-18,2018,Dec,1.0,,1,,,1.0,,Drowning,"Río Bravo, south of Eagle Pass port of entry, Maverick County, Texas, USA",US Border Patrol,Central America to US,Northern America,5,28.655830400381, -100.480611280930
159,48079,Mediterranean,20-Dec-18,2018,Dec,1.0,,1,56.0,,,,Unknown (found on dinghy),Unspecified location between North Africa and Spain,"UNHCR, Salvamento Marítimo",Western Mediterranean,Uncategorized,5,35.862101496706, -3.230474337214
160,48080,Mediterranean,20-Dec-18,2018,Dec,8.0,12.0,20,9.0,3.0,1.0,2.0,Drowning,"Off the coast of Ténès, wilaya of Chlef, Algeria","Réflexion, Alg24, Algérie360",Western Mediterranean,Uncategorized,3,36.656665744128, 1.229045427169
161,48114,US-Mexico Border,20-Dec-18,2018,Dec,1.0,,1,,,,,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.785528500000, -111.466392500000
162,48066,Europe,19-Dec-18,2018,Dec,1.0,,1,,,1.0,,Electrocution on railway,"Inside a railroad wagon near Sid, province of Vojvodina, Serbia","IOM Serbia, Srbija Danas",,Southern Europe,4,45.121869068460, 19.213236824545
163,48067,US-Mexico Border,19-Dec-18,2018,Dec,1.0,,1,,,1.0,1.0,Drowning,"Río Bravo, near barrio El Molcajete, Piedras Negras, Coahuila, Mexico","Super Channel 12, Zócalo, La Prensa de Monclova",Central America to US,Central America,3,28.702360352070, -100.511538546900
164,48065,Mediterranean,18-Dec-18,2018,Dec,1.0,,1,58.0,,1.0,,Presumed drowning,"Unspecified location in the Alboran Sea, between Morocco and Spain","Sur Digital, Caminando Fronteras",Western Mediterranean,Uncategorized,4,36.174642255222, -3.809567348437
165,48076,Mediterranean,18-Dec-18,2018,Dec,8.0,,8,,,,,Presumed drowning,"Bodies recovered off the coast of Tabarka and Banzart, Tunisia","IOM Tunisia, Alg24",Central Mediterranean,Uncategorized,4,37.074835893000, 8.724048757827
166,48077,US-Mexico Border,18-Dec-18,2018,Dec,1.0,,1,,,1.0,,Hit by vehicle,"Ramp connecting US-54 highway to César Chávez Border Highway (US-375), El Paso, Texas","City of El Paso, Texas; El Diario de El Paso",Central America to US,Northern America,5,31.897189083031, -106.439103643990
167,48109,US-Mexico Border,18-Dec-18,2018,Dec,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,Northern America,5,32.402664900000, -111.427588800000
168,48110,US-Mexico Border,18-Dec-18,2018,Dec,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.589492200000, -111.363378900000
169,48111,US-Mexico Border,18-Dec-18,2018,Dec,1.0,,1,,,,,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,Northern America,5,32.331803200000, -112.524509300000
170,48112,US-Mexico Border,18-Dec-18,2018,Dec,1.0,,1,,1.0,,,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.814869000000, -111.822328500000
171,48113,US-Mexico Border,18-Dec-18,2018,Dec,1.0,,1,,,,,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,Northern America,5,32.057499000000, -111.666072500000
172,48321,Caribbean,16-Dec-18,2018,Dec,2.0,4.0,6,5.0,1.0,,,Presumed drowning,"Off the coast of Sabana de la Mar, Hato Mayor, Dominican Republic - en route to Puerto Rico",Listin Diario,,Caribbean,3,19.112562500000, -69.313437500000
173,48124,US-Mexico Border,15-Dec-18,2018,Dec,2.0,,2,1.0,,2.0,2.0,Murdered,"Calle 10, Zona Centro, Tijuana, Baja California, Mexico (in caravan)","Reuters, Reforma, Univisión",Central America to US,Central America,3,32.538296700000, -117.014062400000
174,49267,US-Mexico Border,14-Dec-18,2018,Dec,1.0,,1,,,1.0,,Unknown (skeletal remains),"Bullis Gap, Brewster County, Texas, USA",Brewster County Sheriff's Office,,Northern America,5,29.827611906085, -102.592432413280
175,46146,Europe,13-Dec-18,2018,Dec,3.0,,3,,,3.0,,Vehicle Accident,"Egnatia Odos highway near Keramoti, Kavala, Greece","IOM Greece, Ekathimerini",,Southern Europe,4,40.989655000000, 24.630244000000
176,48062,US-Mexico Border,12-Dec-18,2018,Dec,1.0,,1,,,1.0,,Drowning,"Río Bravo, near Los Ángeles, Miguel Alemán, Tamaulipas, Mexico","El Mañana, El Chilito",Central America to US,Central America,3,27.630474000000, -99.625893000000
177,46145,Mediterranean,11-Dec-18,2018,Dec,2.0,,2,49.0,,,,Presumed drowning,"Unspecified location in the Alboran Sea, between Morocco and Spain",Caminando Fronteras,Western Mediterranean,Uncategorized,4,35.555360000000, -3.233348000000
178,48108,US-Mexico Border,11-Dec-18,2018,Dec,1.0,,1,,,,,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,Northern America,5,32.057499000000, -111.666072500000
179,51542,US-Mexico Border,10-Dec-18,2018,Dec,1.0,,1,,,1.0,,Drowning,"New River, Calexico, Imperial County, California, USA",Imperial County Coroner's Office,Central America to US,Northern America,5,32.665484522394, -115.502037019710
180,51490,US-Mexico Border,9-Dec-18,2018,Dec,1.0,,1,,,1.0,,Unknown,"2800 Bentsen Palm, Hidalgo County, Texas, USA",Hidalgo County Sheriff's Office,,Northern America,5,26.182455064507, -98.379822163351
181,46138,US-Mexico Border,8-Dec-18,2018,Dec,1.0,,1,,,1.0,,Drowning,"Río Bravo, near Ejido Miguel Alemán, Nuevo Laredo, Tamaulipas, Mexico","Vox Pópuli, El Diario de Ciudad Victoria",Central America to US,Central America,3,27.629882000000, -99.626826000000
182,46139,US-Mexico Border,8-Dec-18,2018,Dec,1.0,,1,,,,,Drowning,"Río Bravo, near Ejido Santo Domingo, Guerrero, Coahuila, Mexico","Zócalo, El Siglo",Central America to US,Central America,3,28.337657000000, -100.308865000000
183,46140,Central America,8-Dec-18,2018,Dec,1.0,,1,3.0,1.0,,,Shot,"In truck near Juan Rodríguez Clara, Veracruz, Mexico","AFP, Soy502, Movimiento Migrante Mesoamericano",,Central America,3,17.997026000000, -95.385768000000
184,48061,US-Mexico Border,8-Dec-18,2018,Dec,1.0,,1,,1.0,,1.0,Sickness and lack of access to medicines,"Died in hospital in El Paso, Texas, after crossing border near Antelope Wells, New Mexico, USA","The Guardian, USA Today",Central America to US,Northern America,3,31.770748000000, -106.499407000000
185,46137,US-Mexico Border,7-Dec-18,2018,Dec,1.0,,1,,,,,Presumed drowning,"Río Bravo, south of Laredo, Webb County, Texas, USA","News 4 San Antonio, La Jornada",Central America to US,Northern America,3,27.427587000000, -99.491763000000
186,46136,Caribbean,6-Dec-18,2018,Dec,,7.0,7,21.0,,,,Presumed drowning,"Mona Passage, off the coast of Isla Saona, Dominican Republic",US Coast Guard,,Caribbean,5,17.962065000000, -68.291500000000
187,48060,Mediterranean,6-Dec-18,2018,Dec,1.0,,1,,,1.0,,Presumed drowning,"Body recovered 28 miles off Ceuta, Spain",Ceuta Actualidad,Western Mediterranean,Uncategorized,1,35.948083000000, -5.277967000000
188,46134,Middle East,5-Dec-18,2018,Dec,1.0,,1,,,1.0,,Hypothermia,"Adasarhanlı, Edirne province, Turkey",Daily Sabah,,Southern Europe,3,41.090092000000, 26.347378000000
189,46135,US-Mexico Border,5-Dec-18,2018,Dec,1.0,,1,2.0,,1.0,,Drowning,"Irrigation Canal,  2 miles west of the Gran Plaza Outlets near Calexico, Imperial County, California, USA","Imperial County Coroner's Office, US Border Patrol",Central America to US,Northern America,5,32.659213618060, -115.577444479100
190,46130,Mediterranean,4-Dec-18,2018,Dec,12.0,3.0,15,10.0,,,,Presumed drowning,"Off the coast of Misrata, Libya (departed from Sabratah, Libya)",IOM Libya,Central Mediterranean,Uncategorized,4,32.835794000000, 15.372368000000
191,46131,Mediterranean,4-Dec-18,2018,Dec,3.0,3.0,6,5.0,,2.0,,Presumed drowning,"Off the coast of Azzefoun, wilaya of Tizi Ouzou, Algeria","IOM Algeria, El Watan, Alg24, Liberté Algérie",Western Mediterranean,Uncategorized,3,36.993449000000, 4.395623000000
192,46127,US-Mexico Border,3-Dec-18,2018,Dec,1.0,,1,,,,,Presumed drowning,"Río Bravo, near Mission, Hidalgo County, Texas, USA",US Border Patrol,Central America to US,Northern America,5,26.160750000000, -98.349042000000
193,46128,Middle East,3-Dec-18,2018,Dec,3.0,,3,1.0,,2.0,,Hypothermia,"Akçadam and Adasarhanlı municipalities, Edirne province, Turkey, near border with Greece","IOM Turkey, Hurriyet, Daily Sabah",,Western Asia,3,41.306959000000, 26.519596000000
194,46129,US-Mexico Border,3-Dec-18,2018,Dec,1.0,,1,,,1.0,,Presumed drowning,"Río Bravo, near Ejido Los Cavazos, Reynosa, Tamaulipas","Hoy Tamaulipas, La Tarde",Central America to US,Central America,3,26.150512000000, -98.338580000000
